labels	text	cls
O O O O B_object_type I_object_type O B_location_name I_location_name B_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange I_timeRange O	Can I get the movie schedules for Loews Cineplex in six hours seventeen minutes and eighteen seconds .	False
O O O O O B_condition_temperature O B_city I_city O B_timeRange O	Is it going to be colder in Queen Anne on Mon .?	False
O O B_music_item O B_artist I_artist O B_playlist_owner B_playlist I_playlist I_playlist O	Add a song by Takahito Eguchi to my guest list polygon playlist.	False
O O O B_object_type I_object_type O B_movie_type O B_spatial_relation I_spatial_relation I_spatial_relation	give me the movie times for movies showing in the neighborhood	False
O O B_playlist I_playlist I_playlist O	Play my Under The Surface playlist.	False
O O B_restaurant_type B_spatial_relation B_state O B_party_size_description I_party_size_description I_party_size_description I_party_size_description O	Book a restaurant neighboring IL for me, rachelle and wilda .	False
O B_track O B_artist I_artist I_artist	Play Supernaut by Armand Van Helden	False
O B_artist I_artist I_artist O B_playlist I_playlist	add bulat schalwowitsch okudschawa to retro pop	False
O O O O O B_party_size_number O B_timeRange I_timeRange I_timeRange I_timeRange O B_country O	Get me a table for 2 people 1 second from now in Tunisia .	False
O B_rating_value O O B_best_rating O B_object_select B_object_type	give 3 out of 6 to current textbook	False
O O O O B_artist I_artist B_music_item O B_playlist_owner B_playlist O	Can you add a eviatar banai album to my tgif playlist	False
O O B_music_item O O B_playlist O	add this song to the Pre-Party playlist	False
O B_condition_temperature O O O O B_current_location I_current_location O	How cold is it in my current position ?	False
O O O O B_music_item O O B_year O O O	Let me hear an ep from the thirties era of music.	False
O B_object_select B_object_type B_rating_value O O B_best_rating	Rate this novel 4 out of 6	False
O O O B_movie_name I_movie_name O O	When will the Blonde Ambition be playing	False
O O B_sort B_music_item O B_artist I_artist O	Play the greatest soundtrack by Jesse Harms .	False
O O B_object_name I_object_name I_object_name I_object_name I_object_name	Show me Skyfall: Original Motion Picture Soundtrack	False
O B_restaurant_name O B_timeRange	book Itsu for Tonight	False
O O B_object_type I_object_type O B_location_name I_location_name	She me movie times at Mann Theatres	False
O O B_music_item O B_playlist_owner B_playlist I_playlist O	add this song to clarice's latino caliente playlist	False
O B_entity_name O B_playlist I_playlist I_playlist	add xsuie in Your Favorite Coffeehouse	False
O O O O B_object_type I_object_type B_object_name I_object_name	Where can I watch TV series Shopping Spree	False
O O B_object_type I_object_type O B_object_name I_object_name I_object_name O	Find a video game called New York 911 .	False
O O O O O O B_city B_state I_state O B_timeRange I_timeRange I_timeRange O	What will the weather be in Rutherfordton Rhode Island on September 22nd, 2017 ?	False
O B_object_type O O B_movie_name I_movie_name I_movie_name I_movie_name I_movie_name O O B_location_name I_location_name I_location_name	What times is the 7 Faces of Dr. Lao showing at United Paramount Theatres	False
O B_artist I_artist O B_playlist_owner B_playlist I_playlist I_playlist O	add i roy to my this is Rosana playlist	False
O O B_sort O O O O O B_artist I_artist O B_service	Play the greatest music you can find by Ari Herstand on Zvooq	False
O O B_object_type I_object_type O B_movie_type O B_spatial_relation I_spatial_relation I_spatial_relation	I need movie times for movies playing in the area	False
O O B_condition_temperature B_timeRange O B_city	Is it hotter now in Hicks	False
O B_entity_name I_entity_name I_entity_name O B_playlist_owner B_playlist I_playlist	Add The Hellacopters singles to my teen party	False
O O B_music_item O B_year O B_service O	Play some movement from 1959 on deezer .	False
O B_timeRange B_object_type I_object_type O B_movie_type B_spatial_relation I_spatial_relation I_spatial_relation	find Afternoon movie times for movies in the neighborhood	False
O B_rating_value O O B_best_rating B_rating_unit O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name B_object_type	give zero out of 6 stars to Smart Girls Get What They Want book	False
O O O O B_restaurant_type O O B_cuisine O O B_party_size_number O	Book reservations at a restaurant that serves brazilian food for 9 people	False
O B_object_name I_object_name I_object_name I_object_name	show Air Cuan Dubh Drilseach	False
O O B_object_select B_object_type B_rating_value B_rating_unit	Rate my current album 5 points	False
O O O O O B_object_name I_object_name I_object_name B_object_type I_object_type	I'd like to see the The Gathering Storm TV series	False
O O O B_movie_type O O O B_timeRange I_timeRange O O B_spatial_relation B_object_location_type I_object_location_type	She me what movies are playing at 1 o'clock at the nearest movie theatre	False
O O O O B_entity_name I_entity_name I_entity_name O O O O B_playlist I_playlist I_playlist	I want to put look to you on the playlist named 80s Classic Hits	False
O O B_object_type B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name	find the photograph The Air Is on Fire: Soundscape	False
O O O O O B_object_type I_object_type O B_location_name I_location_name O	Can you provide me with movie schedules for Century Theatres ?	False
O O B_object_type O B_object_name	find a soundtrack for Meditations	False
O O B_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name I_object_name	Pull up Sweeney Todd - Il diabolico barbiere di Fleet Street	False
O O O B_condition_description O B_city O	Will it be windy in Tequesta ?	False
O O B_object_select B_object_type B_rating_value O B_best_rating B_rating_unit	Rate the current novel 5 of 6 points	False
O B_sort I_sort O B_artist I_artist	Play top 20 from frank farian	False
O B_track I_track I_track	play Wait Until Tomorrow	False
O O B_state O O B_restaurant_name I_restaurant_name I_restaurant_name I_restaurant_name	Book a CO table at Windows on the World	False
O B_artist O O B_playlist I_playlist I_playlist I_playlist O	A Shawnna to the Warm Hearts Feel Good playlist.	False
O O O B_year B_music_item	Play me a nineties ep	False
O O O O O B_year O B_service	Can you play music from 2003 on Netflix	False
O O O B_object_type O B_object_name I_object_name	Please find the novel , Good Doctor	False
O O O B_object_type O B_object_name I_object_name O	Show me the painting called The Descendants .	False
O O B_restaurant_type O B_timeRange I_timeRange I_timeRange O B_state B_spatial_relation I_spatial_relation I_spatial_relation O B_party_size_number O O B_sort I_sort	book a joint for Feb. the seventh in Oklahoma within walking distance for six that is highly rated	False
O B_object_name O B_rating_value	Rate Therapy a zero	False
O O B_object_select B_object_part_of_series_type B_rating_value B_rating_unit	give the current chronicle three points	False
O O B_timeRange I_timeRange O B_state	Weather for July 1 in UT	False
O O B_music_item O B_playlist_owner B_playlist I_playlist O	Put another tune into my dancehall official playlist.	False
O O O B_object_type I_object_type O O B_location_name I_location_name I_location_name O	What is the movie schedule today at Neighborhood Cinema Group ?	False
O O O O B_artist I_artist O B_playlist_owner B_playlist I_playlist I_playlist O	I want to add Kool Keith to my chill out dinner playlist	False
O O B_artist I_artist O B_track I_track I_track I_track I_track I_track I_track I_track	Play me Gil Parris 's A Cup Of Coffee, A Sandwich And You	False
O O B_object_select B_object_part_of_series_type O B_rating_value	Give the current series a two	False
O B_artist I_artist O B_playlist_owner B_playlist I_playlist I_playlist I_playlist O	Add Tobias Sammet to my bring back the 90s list	False
O B_artist I_artist O O B_playlist O	Add Bronislau Kaper to the drive playlist.	False
O O O O B_movie_name I_movie_name O B_location_name I_location_name O B_timeRange I_timeRange O	I'm looking to watch Savage Grace at Showcase Cinemas at thirteen o'clock .	False
O O O O O B_facility O B_party_size_number O O B_restaurant_type I_restaurant_type O B_country O B_timeRange I_timeRange	Book a table over the internet for six at a food truck in Vanuatu for two pm	False
O O O B_movie_type O B_spatial_relation I_spatial_relation	What time are movies showing around here	False
O B_entity_name O B_playlist_owner B_playlist I_playlist I_playlist I_playlist	put kan on my Indie Rock Road Trip	False
O O B_object_type I_object_type	find the movie schedule	False
O O B_object_type I_object_type B_object_name I_object_name I_object_name	find the TV series Treeful of Starling	False
O O B_object_name I_object_name I_object_name I_object_name I_object_name O B_rating_value O B_best_rating B_rating_unit	I'd rate The Rise of the West a 2 of 6 stars	False
O O O B_condition_temperature O B_city	Will it be hot in Keachi	False
O O O O O O B_current_location	What is the weather forecast for here	False
O B_artist I_artist O O O B_playlist	Add Atticus Ross to the playlist electrosafari	False
O O O B_object_type I_object_type	What is the movie schedule	False
O O O O B_party_size_number O O B_restaurant_type O O B_served_dish I_served_dish I_served_dish O B_country	Book a reservation for 8 at a restaurant that serves chicken fried bacon in Aruba	False
O B_object_name B_rating_value O O B_best_rating	rate Winnie-the-Pooh four out of 6	False
O B_track O B_service I_service O	Play Furusato on Google Music .	False
O O O O B_music_item O B_playlist I_playlist I_playlist O	I would like this artist on drum & breaks .	False
O O B_facility B_restaurant_type O	Book an outdoor restaurant .	False
O B_service	Play Deezer	False
O B_object_name I_object_name I_object_name O B_rating_value B_rating_unit O	Rate The Broken Spears with 2 stars .	False
O O O O O B_object_type B_object_name	I'd like to play the album Clarke	False
O O B_city	Weather for Ringold	False
O O O O B_restaurant_name I_restaurant_name I_restaurant_name O B_party_size_description I_party_size_description I_party_size_description	Book a table at Crown Candy Kitchen for lacy and I	False
O B_object_select B_object_type O B_rating_value	Rate this novel a 4	False
O O B_condition_description B_spatial_relation O B_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi I_geographic_poi O B_timeRange I_timeRange I_timeRange O	Will it snowstorm neighboring the Rio Grande Wild and Scenic River on feb. the second ?	False
