labels	text	cls
O O O O O O O O O O O	that 's cool , thank you very much , olly .	True
O O O O O O	you are awesome , thanks .	True
O O O O O	i appreciate your helping .	True
O O O O O O O O O O	you are so helpful , musch appreciated , olly .	True
O O O O O O O O	you 've done it correctly thank you .	True
O O O O O O O O O O O O	you are my hero , thank you so much , olly .	True
O O O O O	that was helpful , .	True
O O O O O O O O	thank you so much for the information .	True
O O O O O	thanks for doing that .	True
O O O O O O O O O	it was cool , thank you very much .	True
O O O O O O	you are helpful , appreciated .	True
O O O O O O O O O	it 's helpful , thank you very much .	True
O O O O O O O O	awesome work , you 've done well .	True
O O O O O O O O	thank you so much for your helping .	True
O O O O O O O	that is nice work , thanks .	True
O O O O	well done , .	True
O O O O O O O O	amazing job , you have done well .	True
O O O O O O O O O O	that 's good one , thank you very much .	True
O O O O O O O O	ah it was great one , olly .	True
O O O O O O O	it 's good one , appreciated .	True
O O O O O O O O	thank you for doing it , olly .	True
O O O O O O O	it was nice one , thanks .	True
O O O O O	thanks for your answers .	True
O O O O O O O	thank you very much , olly .	True
O O O O O	thanks for reminding me .	True
O O O O	thanks for asssistance .	True
O O O O O O	ah it 's great work .	True
O O O O O O O	thank you very much for listening .	True
O O O O O O O O	you are awesome , i appreciate it .	True
O O O O O O O	you 've done that correctly thanks .	True
O O O O O O O O O O	thank you so much for the help , olly .	True
O O O O O O	you rock , musch appreciated .	True
O O O O O O O O O O O	it was good job , i appreciate it , olly .	True
O O O O	appreciated , olly .	True
O O O O O O O	ah it 's awesome , olly .	True
O O O O O O O	thanks for the response , olly .	True
O O O O O O	that is helpful , thanks .	True
O O O O O O	oh it 's nice one .	True
O O O O O O O O O O	you have done it right musch appreciated , olly .	True
O O O O O O O O O O	it 's perfect job , musch appreciated , olly .	True
O O O O O O O	you are star , thank you .	True
O O O O O O O	that 's good one , olly .	True
O O O O	you are smart .	True
O O O O O O O O O O	it was good one , thank you very much .	True
O O O O O O O O O O O	that 's useful , thank you so much , olly .	True
O O O O O O	you are the best , .	True
O O O O O O O O	oh it is nice one , olly .	True
O O O O O O O	that is cool , musch appreciated .	True
O O O O O O	ah that is great one .	True
O O O O O O O O O	it 's useful , thank you so much .	True
O O O O O O O	that 's useful , thank you .	True
O O O O O	that 's cool , .	True
O O O O O O O	you are my hero , appreciated .	True
O O O O O O O O O	you have done it right thanks , olly .	True
O O O O O O	it 's cool , thanks .	True
O O O O O O O	it was helpful , musch appreciated .	True
O O O O O O O O O O	you 've done that right thank you very much .	True
O O O O O O O O O	that 's amazing work , i appreciate it .	True
O O O O	i appreciate answers .	True
O O O O O O O O O	that 's helpful , thank you very much .	True
O O O O O O O O	that 's amazing job , musch appreciated .	True
O O O O O O O O O	i appreciate it , that 's great job .	True
O O O O O O O O	you did great job , musch appreciated .	True
O O O O O O	it 's fantastic , thanks .	True
O O O O O O O O O O O O	you are so helpful , thank you so much , olly .	True
O O O O O O O O O O O O	you are the best , thank you so much , olly .	True
O O O O O O	it 's excellent , appreciated .	True
O O O O O O O O	great job , you have done well .	True
O O O O O O O O O	you did nice job , appreciated , olly .	True
O O O O O O O O O	that 's useful , thank you very much .	True
O O O O O O O O O O	you have done it correctly musch appreciated , olly .	True
O O O O O O O O O O	that 's nice job , thank you so much .	True
O O O O O	you are awesome , .	True
O O O O O O O	awesome work , you did well .	True
O O O O O O O O O O	you are so helpful , thank you so much .	True
O O O O O O O O	excellent job , you have done well .	True
O O O O O O	you are my hero , .	True
O O O O O O O	that 's nice one , thanks .	True
O O O O O O O	you are helpful , musch appreciated .	True
O O O O O O O O	that 's helpful , i appreciate it .	True
O O O O O O O	oh that 's good , olly .	True
O O O O O O O	that 's cool , , olly .	True
O O O O O O	ah that 's awesome work .	True
O O O O O O O	it 's fantastic , musch appreciated .	True
O O O O O O O O O O	you helped a lot , musch appreciated , olly .	True
O O O O O O O	thanks for reminding me , olly .	True
O O O O O O	well done , musch appreciated .	True
O O O O O O	you are smart , olly .	True
O O O O O O O O	you 've done that right , olly .	True
O O O O O O O	it 's useful , thank you .	True
O O O O O O O O	it was cool , i appreciate it .	True
O O O O O O O	musch appreciated , that 's good .	True
O O O O O O	appreciated , that 's nice .	True
O O O O O O O O O	wonderful work , you did well , olly .	True
O O O O O O	you did awesome work , .	True
O O O O O O O	you 've done it right thanks .	True
O O O O O O O	thanks for the helping , olly .	True
O O O O O O O O O	it 's helpful , musch appreciated , olly .	True
O O O O O O O O	perfect job , you have done well .	True
O O O O O O O O O O	it was nice job , thank you so much .	True
O O O O O O O	you rock , i appreciate it .	True
O O O O O O O O O	you are star , musch appreciated , olly .	True
O O O O O O O O O O	good work , you have done well , olly .	True
O O O O O	thanks for the answer .	True
O O O O O O O	that was cool , , olly .	True
O O O O O O O O	you did nice job , thank you .	True
O O O O O O O	thank you so much , olly .	True
O O O O O O O O O O	you are my hero , thank you , olly .	True
O O O O O O O O O	you are hero , thank you very much .	True
O O O O O O O O O	it 's great one , i appreciate it .	True
O O O O O O O O O O	you did awesome work , thank you so much .	True
O O O O O O O O	you helped a lot , , olly .	True
O O O O O O O O	that 's useful , appreciated , olly .	True
O O O O O O	you 've done that right .	True
O O O O O O O O O O O	i appreciate it , it is great one , olly .	True
O O O O O O O	you 've done it right appreciated .	True
O O O O O O O	you are hero , , olly .	True
O O O O O O O O O	it is useful , thank you so much .	True
O O O O O O O	it is useful , thank you .	True
O O O O O O O O O	you are star , thank you so much .	True
O O O O O O O O O O	it was nice one , thank you very much .	True
O O O O O O O O O O O O	it 's amazing job , thank you very much , olly .	True
O O O O O O	ah that was great work .	True
O O O O O O O O O O	that was good one , thank you so much .	True
O O O O O O	you are helpful , thanks .	True
O O O O O O	oh it 's great job .	True
O O O O O	that 's good one .	True
O O O O O	ah it is excellent .	True
O O O O O O O O O O	nice job , you have done well , olly .	True
O O O O O O O O	well done , thank you so much .	True
O O O O O O O O O	it 's good job , i appreciate it .	True
O O O O O O O O O	thanks , that 's fantastic job , olly .	True
O O O O O O O O O O	you 've done that correctly thank you very much .	True
O O O O O O O O	that 's amazing , thanks , olly .	True
O O O O O O O O	thank you very much for your answers .	True
O O O O O O O	you did good job , thanks .	True
O O O O	you rock , .	True
O O O O O O O O O	that 's useful , musch appreciated , olly .	True
O O O O O O	it was amazing , olly .	True
O O O O O O O O O	you 've done it correctly thanks , olly .	True
O O O O O O O O	thank you very much for that information .	True
O O O O O	thank you , olly .	True
O O O	thank you .	True
O O O O O O	you are hero , appreciated .	True
O O O O O O O O O O	thank you very much for reminding me of that .	True
